deposit_tx,withdraw_tx,value_diff_ratio,time_diff_sec,value_dep,value_wit
8c87aaa1999403fc45d603428af606398e7a5761cecfe4b7b1bfb9ba34af9182,6ca0e8060931a4da9b7ce0b1ecd7bbf23a2f407489f0894cb0773956e0e6bc28,0.0,225.0,129.983,129.983
97eedee54e2a8169c2ef5b2a138a1a3460e2b45ac0cff09d03e524dc7d5124bc,a3aea1dcf3b25b8c1904adabf1e0475eeaa76da9e559008d8c76d618a965b315,0.015549999999999998,198.0,20.0,19.689
821dd148bbc1ac3b7d25630ab6b2c0bee0b2783b758a238f9db5461161736831,fc6fa51c312b5bddced173070aa63260e4ba51d056b82c14363b8c9bd49104cf,0.005357981513864568,165.0,8006.0,7963.104
3bb4a535a10cddbc6f80723d7b860fe150c66d6a6815a61e33051ff8b28f71cb,8ce98154077db4bd4e852408795b204b5bd85ad29a02bfb29ecaf1145ef9f849,0.002167145534041219,42.0,8005.0,7987.652
fe436254c4299c8e1b6cc112e23db9dfda03c2c2069146cb15d804b57da6eab8,1ecfe1462b5e11e5a3a1fecb31373a79dffd82b3c5f6906a9add0dcd361dbcb7,0.010805274340707466,546.0,8001.0,7914.547
78379ad7c323cce2e1b2e5afaaf714728be5cc8a9dcf2043f5d8c5ba92d2d362,8c6558b89bb08f392c7d4f2a653a41edf10bf55e1140f7966a26760b30aba90a,0.012732158480189963,273.0,8001.0,7899.13
1cb89de3f9c2a277056725286e59308ce84eaf75873d93a79e1d66c03f7dce05,d4c3605746daec227b6e0b5ff9bbeda77c43fad672d5063c45563855781c55af,0.009742064483879046,51.0,8002.0,7924.044
ded61a7f9751e37f98fd000a1d378fb78d79abdd66d495f588de5f32ac300536,af521ee6ba53fde3f50793d866771d47c7fe1de03da854026dd447b12294a78f,0.010452250000000048,294.0,8000.0,7916.382
1852bada0694f1a61a3183ca30ed4e96569c7fbeb7ad896fb135da480834b7ce,60c3dcb9ae7094c42eadd44aefd4bf833f195a9b88fb4d1c74392db21b23ec9d,0.009145231846019283,369.0,8001.0,7927.829
d5302d2c9b3e07f9149305ce6cf121103ba5b78e110750645162bb27dcb8d295,c5e24a59d4d3ee2bdc4391d9d7b8c8358a45df7bed45be6301ecdf0b45f9da29,0.005133983252093516,591.0,8001.0,7959.923
7807aeffa989d368f0d172e5eb774b5adfad4aa9caaba67e285a23e439412d14,a3382aaebb871ceaf3f69ec56367d81bc667f734acd5492bd24d3b95f31f68e5,0.01241382327209103,150.0,8001.0,7901.677
ebd27b7d52b2d398dca72536f647389fb5172fb0f262b2f989f1ad202878704b,62c5624746624af57f7e62bd37657df2424925584483ac7b681e6958e01ef372,0.012032370953630762,564.0,8001.0,7904.729
b09b30e319cedacf21bf2b92317f2c4efd56bca71c83cd4309ce8f743835c7aa,9903d23b2fdd0fe3ce00b5c49b64d334a5ed7e55becaafec28b5fd3c8e47b849,0.002801274840644864,186.0,8001.0,7978.587
2305ea2538772a1904573e29ae07b8eec659a55c6826db3cc3c3b19ff96779cf,54657c3e750f227d45b242530250dca53e5e744c8d245875b31b9f397c47c71d,0.004806399200100004,360.0,8001.0,7962.544
9ef5c5feb21770b318121b9931bbb347901ebc1c1a93d2b791017a11703f948e,e3c2de80e69a65f7fdd713c83d4e0fa1fa93e0c9caa3c8795cd52ff88d1d4e62,0.00645276180954764,96.0,8002.0,7950.365
9c35b78fc9c3250923a223f8b0573a064da872132f73928b8b353a96a27ecc82,5f1ec09bc5a4d01643e1ed2d529d0a8d8fd6b9067e2f0e7e568e8d2a60a60073,0.0073922009748781945,24.0,8001.0,7941.855
72050ed012c33a65401467b15f2f031941ab0736376eb0097ad1ee639ca3c993,66513d8bdfa51e2028353c3a4f0852fb4706170e4d9bf3852c696a00263bfc92,0.042679391344599124,357.0,3766.083,3933.983
beb19c54512c732f42cec2066948b8b72c46efdc0a83aa0f3bfcc262c1a4a2a8,d7d19e4c51490a87751449a2eec1f8fb16e2a163a9a4c2e8052ef61842ac2857,0.09436885885241347,510.0,692.0,764.108
93ee1adf52663b3fb767c89dc1b7bda2ec06451174b3bd5fddecefb66bd481c4,368797b646b48aabaf7b444fa254d76b6d784fb0103d89c29b6f88379093ad23,0.078438,600.0,500.0,460.781
8ba69ab43553a818abd55c812bcbef8b997db13b32233165e79754abb332e4f3,30c035bacd805403cbfe4db3b98bc7a76eedb3c1e6f712e05082c07ea531b3c1,0.12304540368878146,504.0,18165.132,15929.996
e8013fafdc0f57acd93c7fda1a647987b278242fa3313d06c982469f6e0c526f,91f5813dfc3d0f98b841d7c1de16af411f55d31b90128ce5ceecfe2cf3d9daf1,0.03193091367282343,144.0,63.0,65.078
319d3531e0100557d7ddfa83c195427eb55d6eab1ab6cddab455f61e14e4ddb9,b4df3b71a4ff1339e6031d37d742616a44e6841b4004ee5519e471c8484068cb,0.0,39.0,65.064,65.064
8353204491723da29512f52c7e542624ba3e48ac658293a0c23a14efe93f41e4,0c390e9eec69b302d017b318fcdcd8716e3c60ff2db122d6353ff6f2bf0f3cc0,0.10764638749890265,408.0,56.955,50.824
