deposit_tx,withdraw_tx,value_diff_ratio,time_diff_sec,value_dep,value_wit
99af6722227c727ab7f2ac7f16f991841406fb7daefb67d1b8f0b920c055740c,a28aa67375b6140c819126143c7bea145b0efdfb9724dbca4c7f6ce0813f2d7d,0.04128869448283619,402.0,1324.694924,1270.0
54fb6cb02716af362945775b3dbe75d3eefd5ddeda5d32a3f087309676d86111,34f44c65981017101a77b7e15d7e1b3839de6e875146fa9722a44929b5a40e3a,0.04128869448283619,402.0,1324.694924,1270.0
8c627825cd7518956f135b7bd9b51f96ebad92ffc9b91496be3e4f104141ab59,9b376222807d62ad6c10c6ec91736fca828c14c1193f01987902b87513e294e3,0.0,240.0,50.0,50.0
662a913fd3274ff0988e2fac6bfec7bf65ebed7e99606f6b37b638aa73993ec0,a1c3423afdbbe60a946ba3fd8987568b9579a30de4876aed4ccf49cbcae41782,0.004326530612244907,111.0,245.0,243.94
bf3a5fea50790d088067af31abbae091f9a47ac5908da43f3d9ec31be02db3fb,b13c4c9638e21ed2007fd89a00e2e2e9e91c19a2016765358f41edac77205287,0.08307493850000003,120.0,2000.0,1833.850123
6ba417bafc11b7014a3dde6f6bc0589e57d27c660f1141377c834f22abf9739d,77b561f350dfafb067533866eb8de3f31820af78cd5d66fb96ff9e52f595e923,0.08307493850000003,117.0,2000.0,1833.850123
5e52819e1754282c04f8377563cb91ea98c5d5458efada8c7d3eda3c5e8a7856,96110d2c3d6cf85253ac4ab83e3aaaa5476787f83820e60a74fef036a13a251d,0.1466836363636364,477.0,1375.0,1173.31
5a3d1ecc8718f44a1381d6407a437d5e6b27d6f80806c23a5a70e3096ce491d0,34af5ca7bdfcb9e39228bc104862d61fab497177cb55a339218ab7204461266a,0.07600391404742013,117.0,111.0,120.130379
f0c44fa59d91d7adee0a6c31789b27249bfce98a284f24bd8b755db0b6ebe969,97384f89e12c9c84867e111944ab42c18f6dbdc9a48247458528c4d14c4244a9,0.020378721249999975,69.0,2400.0,2351.091069
b71a446f4bb88426b2a7416c56479e821e6ac723ada7af1de5655b34a0a7c6eb,c599b962e3651e8dcc6dc6f80087a0098f15e9f49e42d96e1fadaf8c563a8cbf,0.03920437908496726,72.0,153.0,147.00173
650b3c12c3fcf590b5bb48bcc88bfd5f56869fb51988bbe378af8afb717bbd7e,9e2fd70910bdd18f340815af8d3c051ec8e0607261da3cf512850c1bbbf050e9,0.10806579209572754,48.0,358.151734,401.545014
186f4fdd0a2c174d6e23c44fe3fb95fe0a60fee5463d8336aa0d51447c2002e6,690a7d448f9dedc2f97228aadd2307cc7374d8c594f652119eb6256e61f88dcd,0.13574450605462687,525.0,259.0,299.6799
df88dba2e275b469a580528891eccd71b8f44d120fd9e8a8e815c5bdf51ba1eb,a5634be83dca35be5f885e4ee61861522907be7a978b690f9393c9c75251fe05,0.11824351123030494,474.0,58.973198,52.0
846e1860e4f18b31a9635e1afa97ec304badefa75bcc0e450f02f058f9b0cd41,d972ebb27625efd18d804c03a7b2ccf08577388f0e9882375ccffe4935d57ddb,0.14285714285714285,78.0,315.0,270.0
e2281c7c3b191be4af570a7794ffabdd76b851bca08b80a03e93a2832aea4694,df9fdca164ba5f1c6ee1bfe4f16568772f1383dd244a8d560eac335d85e81e75,0.08857692307692308,24.0,236.97,260.0
db2de8005c5d6585206b033b753a1a752c668cc130fedb96ac037684d5ca0708,18c82828b0e50f762ab035f6e186a9e6629e8b2f9656b658773300c62d19fa96,0.11094111872146124,378.0,219.0,194.703895
053926ab4f63955acd2f31973fa8815ef7806889f90b67927224682ea6c76332,10af5b9e5007d2e5c637b1d3992bb3b2ebcc96514a8299987b2731ad3b6b8039,0.1168379859851925,576.0,2400.0,2717.508183
4af37a96f5ff246d4088588af775fefed273fb3feb67458a1866473a4c3694d3,4fdc89753d65109e01b37465ff5a6ac0027842e893c50f018c6fc224fefddff6,0.06805960690754218,27.0,200.0,214.606
e32a0a238813408fda65cb7f29e36cb760aced8b5da375c0bd0d140b70f96111,36c70cfb6d698a833cd8b50ba931c95127bc31a19e66532d0068cc6209c76824,0.05999174071143053,117.0,25.0,26.595511
14c08af3b2305c861725296f03f6cdca5c8a26f17d20de56124969bad50c1fa3,5025bd281e736dddcfbb8a014719e778abfcbc0e6cecc8b5961bd0b1f78e3c95,0.11348296666666673,390.0,30.0,26.595511
06bc576d9e8eac0b0c569ba22305c4f41b837646bafca6449d175bd5a41b20c9,4271f3720551c17e442a896b3fea17823899556d52004c1ec99364a5f7a51e4a,0.003495567880639614,9.0,2310.347639,2302.271662
5032d726e9c9ba64c2c0068e49f7726678e814ee0f3ff2104ffba05f6f15cdd0,d6a2e70fde27212ed41ba3d9527d0b7c625c46bad53fb08124666aa8cc679b9f,0.003495567880639614,21.0,2310.347639,2302.271662
ac664f110dd6f8e9e0fc4f724dd59410e36a1ae0eb815f8825127098306c4012,31eca7344b256cf036d96eb9ce87788e62302f75ce6ec056a4bfbdac3f2b25ab,0.0685838982667491,429.0,1028.537706,1104.273057
facf06a1be7bd2d1a4ac51174619928879f1e2e754aacab15383bc21a4e1f437,f9ffd15146899288659f4498806eff92a8096368ab40448efa2ce3f4a14a68af,0.0685838982667491,549.0,1028.537706,1104.273057
aa4afa8746964178aa54f0d136a53bec2636f0d73d8b880a8aa77d295c8a5a4b,9e185900589e4ba9451d3253029074ca5439b80733afc41756fc5876e6e03000,0.012249916749372505,48.0,16.32,16.522398
69938cd2df7ea70792751153a96ecea2efaeb799b7a03bb3cd3a3f48662d3b4b,a91d7fa3b98fcbefe03ce305bfdb59ee679a0637f1a41079a8e5cfd3a33a3a50,0.0,45.0,20.0,20.0
49418df7389ef99186cf32417211708e8dd833c0564fa5398ad0ea09d0718e8e,f099c6466657870bbd32944c46815068a2b224f58b574fc7551b7dedb8c5b60e,0.0331645444886241,579.0,850.0,879.156836
d039eb72fb507f8d4b0408f37a8ce0f33512b38b68e2f01ff52404069a73b06c,1f4fe832d175d1f3a9da63cecad6052e8c98523ba7d7c80c33e1f6db112aa2c5,0.009452297277229979,378.0,53.37,53.879283
70b7ce544dc6f72fe81d5ae36cc55daa9ca176aeecb6c3a201f912096cc84271,748dfd3ccc0efe45cf170a7ea64a072051d314d5f4bb93107038e192c2e261d5,0.10677228070175439,21.0,38.185485,42.75
638215eb2dd05caaab93845eae01f0edc69f9aae40e72e48550e20c664b972fe,1ddd61f750340730a567e23be379721260dee76fe44fbb8e87a15fef79441c90,0.07032806456855133,135.0,461.0,495.873848
462f3023c24f9e753eba5b9c40e53c7debf24bdc5559ef42f6dd024ade205fee,1f3b804fb5626ec5f255a56f6e612ff275cd4150966fa88dbdfc0cbec4227d3a,0.10715105562913907,567.0,3020.0,2696.403812
bf54aaad7c53871c7c12aa20c139ea650b60767528e07aff28bf2e08740748bb,ad8fcd88ffdea0f46bbc502ff1965b51c1512ad37ef4f829f157114af993b349,0.08025002483324933,585.0,19.0,20.657788
09b87ff9de126d4ac11cf887689c6825e66f34ced4bf22f2932f7c7173446036,0d6dc47fcc82c497b5221c39997949d4bb92870dbed0737699755ffe161dacd9,0.03036562141574093,336.0,183.069004,188.802097
5c61bd26814c4f2a174bbaec9064954918b8fe87650334f4419ecdeb45b975f3,6a0ce9f4732e05b01f1e8428e6bd5a05d7c19b70d3a08eaf888471d51015c0dc,0.0196078431372549,582.0,50.0,51.0
18d277636e21caf06e672def980b9b57c9c96171bd0923d39ad35d13c4878dc8,39d18940f187cf80566da7b5278373a8bc53c121fcf99581216d0d6e6ddf9e2b,0.01222662711864403,369.0,59.0,58.278629
98e9e2a3d77f2e903f3fa312ca62767077d922f4a04cc670650ae7fd1c93c5f2,c8029ca5cd31e509aff324710844a8a3af15d5c73539feb2d783ae6521a2829c,0.10084575592575754,369.0,61.168593,55.0
